id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss
openml.org/t/360114,Higgs,GAMA,1h8c,2,binary,0.775794,auc,aws.docker,21.0.1.dev,,"dev [NA, NA, NA]",2022-02-05T15:31:47,3373.2,3298.4,0.5,12,1714499246,,0.56101,0.775794,0.533335,0.676763
